YYYY,DOY,HR,MN,SYMH
2018,222,13,30,5
2018,222,13,31,5
2018,222,13,32,5
2018,222,13,33,5
2018,222,13,34,5
2018,222,13,35,5
2018,222,13,36,5
2018,222,13,37,5
2018,222,13,38,5
2018,222,13,39,5
2018,222,13,40,5
2018,222,13,41,6
2018,222,13,42,6
2018,222,13,43,5
2018,222,13,44,5
2018,222,13,45,5
2018,222,13,46,5
2018,222,13,47,5
2018,222,13,48,5
2018,222,13,49,5
2018,222,13,50,5
2018,222,13,51,5
2018,222,13,52,5
2018,222,13,53,4
2018,222,13,54,4
2018,222,13,55,4
2018,222,13,56,4
2018,222,13,57,4
2018,222,13,58,4
2018,222,13,59,4
2018,222,14,0,4
2018,222,14,1,4
2018,222,14,2,4
2018,222,14,3,4
2018,222,14,4,4
2018,222,14,5,5
2018,222,14,6,5
2018,222,14,7,5
2018,222,14,8,5
2018,222,14,9,5
2018,222,14,10,5
2018,222,14,11,5
2018,222,14,12,5
2018,222,14,13,5
2018,222,14,14,6
2018,222,14,15,5
2018,222,14,16,6
2018,222,14,17,6
2018,222,14,18,6
2018,222,14,19,6
2018,222,14,20,6
2018,222,14,21,6
2018,222,14,22,6
2018,222,14,23,6
2018,222,14,24,6
2018,222,14,25,6
2018,222,14,26,6
2018,222,14,27,6
2018,222,14,28,6
2018,222,14,29,5
2018,222,14,30,5
2018,222,14,31,5
2018,222,14,32,5
2018,222,14,33,5
2018,222,14,34,5
2018,222,14,35,5
2018,222,14,36,5
2018,222,14,37,5
2018,222,14,38,5
2018,222,14,39,5
2018,222,14,40,5
2018,222,14,41,6
2018,222,14,42,6
2018,222,14,43,7
2018,222,14,44,6
2018,222,14,45,6
2018,222,14,46,6
2018,222,14,47,6
2018,222,14,48,6
2018,222,14,49,6
2018,222,14,50,6
2018,222,14,51,7
2018,222,14,52,6
2018,222,14,53,6
2018,222,14,54,6
2018,222,14,55,6
2018,222,14,56,6
2018,222,14,57,6
2018,222,14,58,6
2018,222,14,59,6
2018,222,15,0,6
2018,222,15,1,6
2018,222,15,2,6
2018,222,15,3,5
2018,222,15,4,6
2018,222,15,5,6
2018,222,15,6,5
2018,222,15,7,5
2018,222,15,8,5
2018,222,15,9,5
2018,222,15,10,5
2018,222,15,11,5
2018,222,15,12,4
2018,222,15,13,4
2018,222,15,14,4
2018,222,15,15,4
2018,222,15,16,4
2018,222,15,17,4
2018,222,15,18,4
2018,222,15,19,4
2018,222,15,20,3
2018,222,15,21,3
2018,222,15,22,3
2018,222,15,23,3
2018,222,15,24,2
2018,222,15,25,2
2018,222,15,26,2
2018,222,15,27,2
2018,222,15,28,2
2018,222,15,29,2
2018,222,15,30,2
2018,222,15,31,2
2018,222,15,32,2
2018,222,15,33,2
2018,222,15,34,2
2018,222,15,35,2
2018,222,15,36,2
2018,222,15,37,2
2018,222,15,38,2
2018,222,15,39,2
2018,222,15,40,2
2018,222,15,41,2
2018,222,15,42,2
2018,222,15,43,1
2018,222,15,44,2
2018,222,15,45,2
2018,222,15,46,1
2018,222,15,47,1
2018,222,15,48,1
2018,222,15,49,2
2018,222,15,50,1
2018,222,15,51,1
2018,222,15,52,1
2018,222,15,53,1
2018,222,15,54,2
2018,222,15,55,2
2018,222,15,56,2
2018,222,15,57,1
2018,222,15,58,2
2018,222,15,59,2
2018,222,16,0,2
2018,222,16,1,3
2018,222,16,2,1
2018,222,16,3,3
2018,222,16,4,3
2018,222,16,5,3
2018,222,16,6,3
2018,222,16,7,3
2018,222,16,8,3
2018,222,16,9,3
2018,222,16,10,3
2018,222,16,11,3
2018,222,16,12,3
2018,222,16,13,4
2018,222,16,14,3
2018,222,16,15,4
2018,222,16,16,4
2018,222,16,17,4
2018,222,16,18,4
2018,222,16,19,4
2018,222,16,20,5
2018,222,16,21,4
2018,222,16,22,5
2018,222,16,23,4
2018,222,16,24,4
2018,222,16,25,4
2018,222,16,26,4
2018,222,16,27,4
2018,222,16,28,4
2018,222,16,29,3
2018,222,16,30,4
2018,222,16,31,3
2018,222,16,32,3
2018,222,16,33,3
2018,222,16,34,3
2018,222,16,35,4
2018,222,16,36,3
2018,222,16,37,3
2018,222,16,38,3
2018,222,16,39,3
2018,222,16,40,3
2018,222,16,41,3
2018,222,16,42,3
2018,222,16,43,3
2018,222,16,44,3
2018,222,16,45,3
2018,222,16,46,4
2018,222,16,47,4
2018,222,16,48,4
2018,222,16,49,4
2018,222,16,50,4
2018,222,16,51,4
2018,222,16,52,4
2018,222,16,53,4
2018,222,16,54,4
2018,222,16,55,3
2018,222,16,56,3
2018,222,16,57,3
2018,222,16,58,3
2018,222,16,59,3
2018,222,17,0,3
2018,222,17,1,3
2018,222,17,2,3
2018,222,17,3,3
2018,222,17,4,3
2018,222,17,5,3
2018,222,17,6,3
2018,222,17,7,3
2018,222,17,8,3
2018,222,17,9,3
2018,222,17,10,3
2018,222,17,11,3
2018,222,17,12,4
2018,222,17,13,4
2018,222,17,14,4
2018,222,17,15,4
2018,222,17,16,5
2018,222,17,17,4
2018,222,17,18,4
2018,222,17,19,4
2018,222,17,20,3
2018,222,17,21,3
2018,222,17,22,3
2018,222,17,23,3
2018,222,17,24,3
2018,222,17,25,3
2018,222,17,26,2
2018,222,17,27,3
2018,222,17,28,2
2018,222,17,29,3
2018,222,17,30,3
2018,222,17,31,3
2018,222,17,32,3
2018,222,17,33,3
2018,222,17,34,2
2018,222,17,35,2
2018,222,17,36,2
2018,222,17,37,2
2018,222,17,38,2
2018,222,17,39,2
2018,222,17,40,2
2018,222,17,41,2
2018,222,17,42,2
2018,222,17,43,2
2018,222,17,44,2
2018,222,17,45,2
2018,222,17,46,2
2018,222,17,47,2
2018,222,17,48,2
2018,222,17,49,1
2018,222,17,50,1
2018,222,17,51,1
2018,222,17,52,1
2018,222,17,53,1
2018,222,17,54,1
2018,222,17,55,1
2018,222,17,56,0
2018,222,17,57,0
2018,222,17,58,0
2018,222,17,59,0
2018,222,18,0,0
2018,222,18,1,0
2018,222,18,2,0
2018,222,18,3,-1
2018,222,18,4,-1
2018,222,18,5,-1
2018,222,18,6,0
2018,222,18,7,0
2018,222,18,8,0
2018,222,18,9,0
2018,222,18,10,-1
2018,222,18,11,-1
2018,222,18,12,-1
2018,222,18,13,-1
2018,222,18,14,-1
2018,222,18,15,-1
2018,222,18,16,-2
2018,222,18,17,-2
2018,222,18,18,-2
2018,222,18,19,-1
2018,222,18,20,-1
2018,222,18,21,-1
2018,222,18,22,-1
2018,222,18,23,-1
2018,222,18,24,-1
2018,222,18,25,-1
2018,222,18,26,-1
2018,222,18,27,-1
2018,222,18,28,-1
2018,222,18,29,-1
2018,222,18,30,-1
2018,222,18,31,-1
2018,222,18,32,-1
2018,222,18,33,-1
2018,222,18,34,-1
2018,222,18,35,-1
2018,222,18,36,-1
2018,222,18,37,-1
2018,222,18,38,-1
2018,222,18,39,0
2018,222,18,40,-1
2018,222,18,41,0
2018,222,18,42,-1
2018,222,18,43,-1
2018,222,18,44,-1
2018,222,18,45,-1
2018,222,18,46,-1
2018,222,18,47,-1
2018,222,18,48,-1
2018,222,18,49,-1
2018,222,18,50,-1
2018,222,18,51,0
2018,222,18,52,0
2018,222,18,53,0
2018,222,18,54,0
2018,222,18,55,0
2018,222,18,56,1
2018,222,18,57,1
2018,222,18,58,1
2018,222,18,59,0
2018,222,19,0,0
2018,222,19,1,1
2018,222,19,2,1
2018,222,19,3,1
2018,222,19,4,1
2018,222,19,5,1
2018,222,19,6,1
2018,222,19,7,1
2018,222,19,8,1
2018,222,19,9,1
2018,222,19,10,1
2018,222,19,11,1
2018,222,19,12,1
2018,222,19,13,1
2018,222,19,14,1
2018,222,19,15,1
2018,222,19,16,1
2018,222,19,17,2
2018,222,19,18,2
2018,222,19,19,2
2018,222,19,20,2
2018,222,19,21,2
2018,222,19,22,2
2018,222,19,23,2
2018,222,19,24,2
2018,222,19,25,2
2018,222,19,26,2
2018,222,19,27,2
2018,222,19,28,3
2018,222,19,29,3
2018,222,19,30,3
2018,222,19,31,3
2018,222,19,32,3
2018,222,19,33,3
2018,222,19,34,4
2018,222,19,35,3
2018,222,19,36,4
2018,222,19,37,4
2018,222,19,38,3
2018,222,19,39,4
2018,222,19,40,4
2018,222,19,41,4
2018,222,19,42,4
2018,222,19,43,4
2018,222,19,44,4
2018,222,19,45,4
2018,222,19,46,3
2018,222,19,47,3
2018,222,19,48,3
2018,222,19,49,3
2018,222,19,50,3
2018,222,19,51,2
2018,222,19,52,2
2018,222,19,53,2
2018,222,19,54,3
2018,222,19,55,3
2018,222,19,56,4
2018,222,19,57,4
2018,222,19,58,4
2018,222,19,59,3
2018,222,20,0,3
2018,222,20,1,2
2018,222,20,2,2
2018,222,20,3,2
2018,222,20,4,2
2018,222,20,5,2
2018,222,20,6,2
2018,222,20,7,2
2018,222,20,8,2
2018,222,20,9,2
2018,222,20,10,2
2018,222,20,11,2
2018,222,20,12,1
2018,222,20,13,1
2018,222,20,14,2
2018,222,20,15,2
2018,222,20,16,2
2018,222,20,17,1
2018,222,20,18,1
2018,222,20,19,1
2018,222,20,20,2
2018,222,20,21,2
2018,222,20,22,2
2018,222,20,23,2
2018,222,20,24,2
2018,222,20,25,2
2018,222,20,26,1
2018,222,20,27,1
2018,222,20,28,1
2018,222,20,29,1
2018,222,20,30,1
2018,222,20,31,1
2018,222,20,32,0
2018,222,20,33,0
2018,222,20,34,0
2018,222,20,35,0
2018,222,20,36,0
2018,222,20,37,0
2018,222,20,38,0
2018,222,20,39,0
2018,222,20,40,0
2018,222,20,41,0
2018,222,20,42,0
2018,222,20,43,0
2018,222,20,44,0
2018,222,20,45,0
2018,222,20,46,0
2018,222,20,47,0
2018,222,20,48,0
2018,222,20,49,0
2018,222,20,50,0
2018,222,20,51,0
2018,222,20,52,-1
2018,222,20,53,0
2018,222,20,54,0
2018,222,20,55,0
2018,222,20,56,0
2018,222,20,57,-1
2018,222,20,58,-1
2018,222,20,59,-1
2018,222,21,0,-1
2018,222,21,1,-1
2018,222,21,2,-1
2018,222,21,3,-1
2018,222,21,4,0
2018,222,21,5,-1
2018,222,21,6,-1
2018,222,21,7,-1
2018,222,21,8,-1
2018,222,21,9,-1
2018,222,21,10,-1
2018,222,21,11,-1
2018,222,21,12,-1
2018,222,21,13,-1
2018,222,21,14,-1
2018,222,21,15,-1
2018,222,21,16,-1
2018,222,21,17,-1
2018,222,21,18,-1
2018,222,21,19,-1
2018,222,21,20,-1
2018,222,21,21,-1
2018,222,21,22,0
2018,222,21,23,0
2018,222,21,24,1
2018,222,21,25,1
2018,222,21,26,1
2018,222,21,27,1
2018,222,21,28,1
2018,222,21,29,1
2018,222,21,30,1
2018,222,21,31,1
2018,222,21,32,2
2018,222,21,33,1
2018,222,21,34,2
2018,222,21,35,2
2018,222,21,36,2
2018,222,21,37,2
2018,222,21,38,3
2018,222,21,39,2
2018,222,21,40,2
2018,222,21,41,2
2018,222,21,42,2
2018,222,21,43,2
2018,222,21,44,2
2018,222,21,45,2
2018,222,21,46,2
2018,222,21,47,2
2018,222,21,48,1
2018,222,21,49,1
2018,222,21,50,2
2018,222,21,51,2
2018,222,21,52,2
2018,222,21,53,2
2018,222,21,54,1
2018,222,21,55,1
2018,222,21,56,1
2018,222,21,57,0
2018,222,21,58,0
2018,222,21,59,-1
2018,222,22,0,-1
2018,222,22,1,-1
2018,222,22,2,-1
2018,222,22,3,-1
2018,222,22,4,-2
2018,222,22,5,-2
2018,222,22,6,-2
2018,222,22,7,-2
2018,222,22,8,-2
2018,222,22,9,-2
2018,222,22,10,-2
2018,222,22,11,-2
2018,222,22,12,-2
2018,222,22,13,-2
2018,222,22,14,-2
2018,222,22,15,-2
2018,222,22,16,-3
2018,222,22,17,-2
2018,222,22,18,-2
2018,222,22,19,-2
2018,222,22,20,-3
2018,222,22,21,-3
2018,222,22,22,-3
2018,222,22,23,-2
2018,222,22,24,-3
2018,222,22,25,-2
2018,222,22,26,-2
2018,222,22,27,-2
2018,222,22,28,-3
2018,222,22,29,-3
2018,222,22,30,-4
2018,222,22,31,-3
2018,222,22,32,-3
2018,222,22,33,-3
2018,222,22,34,-3
2018,222,22,35,-3
2018,222,22,36,-3
2018,222,22,37,-3
2018,222,22,38,-3
2018,222,22,39,-2
2018,222,22,40,-2
2018,222,22,41,-1
2018,222,22,42,0
2018,222,22,43,0
2018,222,22,44,0
2018,222,22,45,-1
2018,222,22,46,-1
2018,222,22,47,-1
2018,222,22,48,-1
2018,222,22,49,-1
2018,222,22,50,-1
2018,222,22,51,-1
2018,222,22,52,-1
2018,222,22,53,-1
2018,222,22,54,-1
2018,222,22,55,0
2018,222,22,56,0
2018,222,22,57,0
2018,222,22,58,-1
2018,222,22,59,-1
2018,222,23,0,-1
2018,222,23,1,-1
2018,222,23,2,-1
2018,222,23,3,-1
2018,222,23,4,-1
2018,222,23,5,-1
2018,222,23,6,-1
2018,222,23,7,-2
2018,222,23,8,-2
2018,222,23,9,-2
2018,222,23,10,-2
2018,222,23,11,-2
2018,222,23,12,-2
2018,222,23,13,-2
2018,222,23,14,-2
2018,222,23,15,-2
2018,222,23,16,-2
2018,222,23,17,-2
2018,222,23,18,-2
2018,222,23,19,-2
2018,222,23,20,-2
2018,222,23,21,-1
2018,222,23,22,-1
2018,222,23,23,-1
2018,222,23,24,-1
2018,222,23,25,-1
2018,222,23,26,-1
2018,222,23,27,-1
2018,222,23,28,-1
2018,222,23,29,-1
2018,222,23,30,-1
2018,222,23,31,-1
2018,222,23,32,-2
2018,222,23,33,-1
2018,222,23,34,-2
2018,222,23,35,-2
2018,222,23,36,-2
2018,222,23,37,-1
2018,222,23,38,-2
2018,222,23,39,-1
2018,222,23,40,-1
2018,222,23,41,-1
2018,222,23,42,-1
2018,222,23,43,0
2018,222,23,44,-1
2018,222,23,45,-1
2018,222,23,46,-1
2018,222,23,47,0
2018,222,23,48,-1
2018,222,23,49,0
2018,222,23,50,0
2018,222,23,51,0
2018,222,23,52,0
2018,222,23,53,0
2018,222,23,54,0
2018,222,23,55,0
2018,222,23,56,0
2018,222,23,57,0
2018,222,23,58,0
2018,222,23,59,0
2018,223,0,0,1
2018,223,0,1,1
2018,223,0,2,1
2018,223,0,3,1
2018,223,0,4,1
2018,223,0,5,1
2018,223,0,6,0
2018,223,0,7,0
2018,223,0,8,0
2018,223,0,9,1
2018,223,0,10,1
2018,223,0,11,1
2018,223,0,12,1
2018,223,0,13,1
2018,223,0,14,0
2018,223,0,15,1
2018,223,0,16,0
2018,223,0,17,1
2018,223,0,18,1
2018,223,0,19,1
2018,223,0,20,1
2018,223,0,21,1
2018,223,0,22,1
2018,223,0,23,1
2018,223,0,24,0
2018,223,0,25,1
2018,223,0,26,1
2018,223,0,27,1
2018,223,0,28,1
2018,223,0,29,1
2018,223,0,30,1
2018,223,0,31,1
2018,223,0,32,1
2018,223,0,33,1
2018,223,0,34,1
2018,223,0,35,1
2018,223,0,36,1
2018,223,0,37,1
2018,223,0,38,1
2018,223,0,39,1
2018,223,0,40,2
2018,223,0,41,2
2018,223,0,42,2
2018,223,0,43,2
2018,223,0,44,3
2018,223,0,45,3
2018,223,0,46,3
2018,223,0,47,3
2018,223,0,48,3
2018,223,0,49,3
2018,223,0,50,3
2018,223,0,51,3
2018,223,0,52,3
2018,223,0,53,3
2018,223,0,54,2
2018,223,0,55,3
2018,223,0,56,3
2018,223,0,57,3
2018,223,0,58,3
2018,223,0,59,3
2018,223,1,0,3
2018,223,1,1,3
2018,223,1,2,3
2018,223,1,3,3
2018,223,1,4,3
2018,223,1,5,3
2018,223,1,6,3
2018,223,1,7,2
2018,223,1,8,2
2018,223,1,9,3
2018,223,1,10,3
2018,223,1,11,3
2018,223,1,12,3
2018,223,1,13,3
2018,223,1,14,3
2018,223,1,15,3
2018,223,1,16,3
2018,223,1,17,3
2018,223,1,18,3
2018,223,1,19,3
2018,223,1,20,3
2018,223,1,21,3
2018,223,1,22,3
2018,223,1,23,3
2018,223,1,24,3
2018,223,1,25,3
2018,223,1,26,3
2018,223,1,27,3
2018,223,1,28,3
2018,223,1,29,3
2018,223,1,30,3
2018,223,1,31,3
2018,223,1,32,3
2018,223,1,33,3
2018,223,1,34,3
2018,223,1,35,3
2018,223,1,36,3
2018,223,1,37,3
2018,223,1,38,3
2018,223,1,39,3
2018,223,1,40,2
2018,223,1,41,3
2018,223,1,42,2
2018,223,1,43,2
2018,223,1,44,2
2018,223,1,45,2
2018,223,1,46,1
2018,223,1,47,1
2018,223,1,48,1
2018,223,1,49,1
2018,223,1,50,1
2018,223,1,51,1
2018,223,1,52,1
2018,223,1,53,1
2018,223,1,54,1
2018,223,1,55,1
2018,223,1,56,1
2018,223,1,57,1
2018,223,1,58,2
2018,223,1,59,2
2018,223,2,0,2
2018,223,2,1,3
2018,223,2,2,3
2018,223,2,3,3
2018,223,2,4,4
2018,223,2,5,4
2018,223,2,6,5
2018,223,2,7,5
2018,223,2,8,5
2018,223,2,9,5
2018,223,2,10,5
2018,223,2,11,5
2018,223,2,12,5
2018,223,2,13,5
2018,223,2,14,4
2018,223,2,15,4
2018,223,2,16,4
2018,223,2,17,5
2018,223,2,18,5
2018,223,2,19,5
2018,223,2,20,5
2018,223,2,21,5
2018,223,2,22,4
2018,223,2,23,4
2018,223,2,24,4
2018,223,2,25,4
2018,223,2,26,3
2018,223,2,27,3
2018,223,2,28,3
2018,223,2,29,3
2018,223,2,30,3
2018,223,2,31,3
2018,223,2,32,3
2018,223,2,33,3
2018,223,2,34,3
2018,223,2,35,3
2018,223,2,36,3
2018,223,2,37,3
2018,223,2,38,3
2018,223,2,39,2
2018,223,2,40,2
2018,223,2,41,2
2018,223,2,42,2
2018,223,2,43,2
2018,223,2,44,2
2018,223,2,45,2
2018,223,2,46,2
2018,223,2,47,1
2018,223,2,48,1
2018,223,2,49,1
2018,223,2,50,1
2018,223,2,51,1
2018,223,2,52,1
2018,223,2,53,1
2018,223,2,54,1
2018,223,2,55,1
2018,223,2,56,1
2018,223,2,57,1
2018,223,2,58,1
2018,223,2,59,2
2018,223,3,0,1
2018,223,3,1,1
2018,223,3,2,1
2018,223,3,3,1
2018,223,3,4,2
2018,223,3,5,1
2018,223,3,6,2
2018,223,3,7,2
2018,223,3,8,2
2018,223,3,9,2
2018,223,3,10,2
2018,223,3,11,2
2018,223,3,12,2
2018,223,3,13,3
2018,223,3,14,3
2018,223,3,15,3
2018,223,3,16,3
2018,223,3,17,4
2018,223,3,18,4
2018,223,3,19,4
2018,223,3,20,4
2018,223,3,21,4
2018,223,3,22,4
2018,223,3,23,4
2018,223,3,24,4
2018,223,3,25,4
2018,223,3,26,4
2018,223,3,27,4
2018,223,3,28,4
2018,223,3,29,4
2018,223,3,30,5
2018,223,3,31,5
2018,223,3,32,5
2018,223,3,33,5
2018,223,3,34,5
2018,223,3,35,6
2018,223,3,36,5
2018,223,3,37,5
2018,223,3,38,5
2018,223,3,39,4
2018,223,3,40,4
2018,223,3,41,4
2018,223,3,42,4
2018,223,3,43,3
2018,223,3,44,3
2018,223,3,45,3
2018,223,3,46,4
2018,223,3,47,4
2018,223,3,48,4
2018,223,3,49,4
2018,223,3,50,5
2018,223,3,51,5
2018,223,3,52,5
2018,223,3,53,6
2018,223,3,54,6
2018,223,3,55,6
2018,223,3,56,7
2018,223,3,57,7
2018,223,3,58,8
2018,223,3,59,9
2018,223,4,0,11
2018,223,4,1,12
2018,223,4,2,13
2018,223,4,3,13
2018,223,4,4,12
2018,223,4,5,12
2018,223,4,6,12
2018,223,4,7,12
2018,223,4,8,11
2018,223,4,9,11
2018,223,4,10,11
2018,223,4,11,10
2018,223,4,12,10
2018,223,4,13,9
2018,223,4,14,9
2018,223,4,15,8
2018,223,4,16,8
2018,223,4,17,8
2018,223,4,18,8
2018,223,4,19,8
2018,223,4,20,8
2018,223,4,21,8
2018,223,4,22,8
2018,223,4,23,7
2018,223,4,24,8
2018,223,4,25,8
2018,223,4,26,9
2018,223,4,27,8
2018,223,4,28,9
2018,223,4,29,9
2018,223,4,30,9
2018,223,4,31,8
2018,223,4,32,9
2018,223,4,33,8
2018,223,4,34,8
2018,223,4,35,7
2018,223,4,36,7
2018,223,4,37,6
2018,223,4,38,6
2018,223,4,39,6
2018,223,4,40,5
2018,223,4,41,6
2018,223,4,42,6
2018,223,4,43,6
2018,223,4,44,6
2018,223,4,45,6
2018,223,4,46,5
2018,223,4,47,5
2018,223,4,48,5
2018,223,4,49,5
2018,223,4,50,5
2018,223,4,51,5
2018,223,4,52,5
2018,223,4,53,5
2018,223,4,54,5
2018,223,4,55,5
2018,223,4,56,4
2018,223,4,57,4
2018,223,4,58,4
2018,223,4,59,4
2018,223,5,0,4
2018,223,5,1,4
2018,223,5,2,4
2018,223,5,3,4
2018,223,5,4,4
2018,223,5,5,3
2018,223,5,6,3
2018,223,5,7,3
2018,223,5,8,3
2018,223,5,9,3
2018,223,5,10,3
2018,223,5,11,3
2018,223,5,12,3
2018,223,5,13,3
2018,223,5,14,3
2018,223,5,15,3
2018,223,5,16,3
2018,223,5,17,3
2018,223,5,18,3
2018,223,5,19,3
2018,223,5,20,3
2018,223,5,21,3
2018,223,5,22,3
2018,223,5,23,3
2018,223,5,24,3
2018,223,5,25,2
2018,223,5,26,2
2018,223,5,27,2
2018,223,5,28,2
2018,223,5,29,2
2018,223,5,30,2
2018,223,5,31,2
2018,223,5,32,2
2018,223,5,33,1
2018,223,5,34,1
2018,223,5,35,1
2018,223,5,36,1
2018,223,5,37,1
2018,223,5,38,1
2018,223,5,39,1
2018,223,5,40,1
2018,223,5,41,1
2018,223,5,42,1
2018,223,5,43,1
2018,223,5,44,1
2018,223,5,45,1
2018,223,5,46,1
2018,223,5,47,1
2018,223,5,48,2
2018,223,5,49,2
2018,223,5,50,2
2018,223,5,51,3
2018,223,5,52,3
2018,223,5,53,3
2018,223,5,54,3
2018,223,5,55,3
2018,223,5,56,3
2018,223,5,57,2
2018,223,5,58,2
2018,223,5,59,1
2018,223,6,0,1
2018,223,6,1,1
2018,223,6,2,1
2018,223,6,3,0
2018,223,6,4,0
2018,223,6,5,0
2018,223,6,6,0
2018,223,6,7,0
2018,223,6,8,0
2018,223,6,9,0
2018,223,6,10,0
2018,223,6,11,0
2018,223,6,12,0
2018,223,6,13,1
2018,223,6,14,0
2018,223,6,15,1
2018,223,6,16,0
2018,223,6,17,0
2018,223,6,18,0
2018,223,6,19,0
2018,223,6,20,0
2018,223,6,21,0
2018,223,6,22,-1
2018,223,6,23,-1
2018,223,6,24,-1
2018,223,6,25,-1
2018,223,6,26,0
2018,223,6,27,-1
2018,223,6,28,0
2018,223,6,29,0
2018,223,6,30,0
2018,223,6,31,-1
2018,223,6,32,0
2018,223,6,33,0
2018,223,6,34,0
2018,223,6,35,-1
2018,223,6,36,-1
2018,223,6,37,-1
2018,223,6,38,-1
2018,223,6,39,-1
2018,223,6,40,-1
2018,223,6,41,-1
2018,223,6,42,-1
2018,223,6,43,0
2018,223,6,44,0
2018,223,6,45,1
2018,223,6,46,2
2018,223,6,47,3
2018,223,6,48,3
2018,223,6,49,4
2018,223,6,50,4
2018,223,6,51,4
2018,223,6,52,5
2018,223,6,53,5
2018,223,6,54,5
2018,223,6,55,4
2018,223,6,56,3
2018,223,6,57,2
2018,223,6,58,0
2018,223,6,59,0
2018,223,7,0,-1
2018,223,7,1,-1
2018,223,7,2,-1
2018,223,7,3,0
2018,223,7,4,1
2018,223,7,5,2
2018,223,7,6,2
2018,223,7,7,3
2018,223,7,8,3
2018,223,7,9,4
2018,223,7,10,6
2018,223,7,11,7
2018,223,7,12,9
2018,223,7,13,10
2018,223,7,14,11
2018,223,7,15,12
2018,223,7,16,13
2018,223,7,17,13
2018,223,7,18,13
2018,223,7,19,12
2018,223,7,20,12
2018,223,7,21,12
2018,223,7,22,12
2018,223,7,23,12
2018,223,7,24,12
2018,223,7,25,12
2018,223,7,26,11
2018,223,7,27,11
2018,223,7,28,11
2018,223,7,29,10
2018,223,7,30,10
2018,223,7,31,9
2018,223,7,32,9
2018,223,7,33,9
2018,223,7,34,8
2018,223,7,35,8
2018,223,7,36,8
2018,223,7,37,8
2018,223,7,38,8
2018,223,7,39,9
2018,223,7,40,9
2018,223,7,41,9
2018,223,7,42,8
2018,223,7,43,8
2018,223,7,44,10
2018,223,7,45,10
2018,223,7,46,10
2018,223,7,47,10
2018,223,7,48,11
2018,223,7,49,10
2018,223,7,50,9
2018,223,7,51,8
2018,223,7,52,5
2018,223,7,53,4
2018,223,7,54,2
2018,223,7,55,1
2018,223,7,56,-1
2018,223,7,57,-1
2018,223,7,58,-2
2018,223,7,59,0
2018,223,8,0,0
2018,223,8,1,-1
2018,223,8,2,-2
2018,223,8,3,-4
2018,223,8,4,-6
2018,223,8,5,-8
2018,223,8,6,-8
2018,223,8,7,-8
2018,223,8,8,-7
2018,223,8,9,-6
2018,223,8,10,-5
2018,223,8,11,-4
2018,223,8,12,-3
2018,223,8,13,-3
2018,223,8,14,-3
2018,223,8,15,-4
2018,223,8,16,-4
2018,223,8,17,-5
2018,223,8,18,-5
2018,223,8,19,-4
2018,223,8,20,-4
2018,223,8,21,-3
2018,223,8,22,-3
2018,223,8,23,-3
2018,223,8,24,-1
2018,223,8,25,1
2018,223,8,26,2
2018,223,8,27,3
2018,223,8,28,4
2018,223,8,29,5
2018,223,8,30,5
2018,223,8,31,5
2018,223,8,32,4
2018,223,8,33,3
2018,223,8,34,3
2018,223,8,35,3
2018,223,8,36,3
2018,223,8,37,4
2018,223,8,38,4
2018,223,8,39,4
2018,223,8,40,4
2018,223,8,41,4
2018,223,8,42,4
2018,223,8,43,4
2018,223,8,44,4
2018,223,8,45,3
2018,223,8,46,3
2018,223,8,47,4
2018,223,8,48,4
2018,223,8,49,5
2018,223,8,50,5
2018,223,8,51,6
2018,223,8,52,6
2018,223,8,53,6
2018,223,8,54,6
2018,223,8,55,5
2018,223,8,56,4
2018,223,8,57,3
2018,223,8,58,4
2018,223,8,59,4
2018,223,9,0,5
2018,223,9,1,5
2018,223,9,2,6
2018,223,9,3,6
2018,223,9,4,6
2018,223,9,5,6
2018,223,9,6,5
2018,223,9,7,5
2018,223,9,8,6
2018,223,9,9,6
2018,223,9,10,7
2018,223,9,11,7
2018,223,9,12,7
2018,223,9,13,7
2018,223,9,14,7
2018,223,9,15,6
2018,223,9,16,6
2018,223,9,17,5
2018,223,9,18,5
2018,223,9,19,6
2018,223,9,20,6
2018,223,9,21,6
2018,223,9,22,7
2018,223,9,23,7
2018,223,9,24,6
2018,223,9,25,6
2018,223,9,26,6
2018,223,9,27,5
2018,223,9,28,5
2018,223,9,29,5
2018,223,9,30,5
2018,223,9,31,5
2018,223,9,32,5
2018,223,9,33,5
2018,223,9,34,5
2018,223,9,35,6
2018,223,9,36,6
2018,223,9,37,6
2018,223,9,38,6
2018,223,9,39,6
2018,223,9,40,6
2018,223,9,41,6
2018,223,9,42,7
2018,223,9,43,6
2018,223,9,44,6
2018,223,9,45,6
2018,223,9,46,6
2018,223,9,47,5
2018,223,9,48,5
2018,223,9,49,5
2018,223,9,50,5
2018,223,9,51,5
2018,223,9,52,5
2018,223,9,53,5
2018,223,9,54,4
2018,223,9,55,5
2018,223,9,56,5
2018,223,9,57,5
2018,223,9,58,5
2018,223,9,59,5
2018,223,10,0,6
2018,223,10,1,6
2018,223,10,2,6
2018,223,10,3,6
2018,223,10,4,6
2018,223,10,5,6
2018,223,10,6,6
2018,223,10,7,6
2018,223,10,8,7
2018,223,10,9,7
2018,223,10,10,7
2018,223,10,11,6
2018,223,10,12,7
2018,223,10,13,7
2018,223,10,14,6
2018,223,10,15,6
2018,223,10,16,6
2018,223,10,17,6
2018,223,10,18,6
2018,223,10,19,6
2018,223,10,20,6
